"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Comments on “Using $k$k-Core Decomposition on Class Dependency Networks to Improve Bug Prediction Model's Practical Performance”","W. Pan; H. Ming; Z. Yang; T. Wang","School of Computer Science and Information Engineering, Zhejiang Gongshang University, Hangzhou, China; School of Engineering and Computer Science, Oakland University, Rochester, MI, USA; School of Computer Science, Xi'an Jiaotong University and GuardStrike Inc., Shaanxi, China; School of Computer Science and Information Engineering, Zhejiang Gongshang University, Hangzhou, China","IEEE Transactions on Software Engineering","9 Dec 2022","2022","48","12","5176","5187","In a very recent paper by (Qu et al., 2021), the authors propose an effective equation, top-core, to improve the performance of effort-aware bug prediction models. A distinctive feature of top-core is that it takes into account the coreness of a class in a Class Dependency Network (CDN) when calculating the relative risk of a class to be buggy. In this comment, we show that Qu et al.'s paper contains three shortcomings that may influence the performance of top-core or even have the potential to lead to erroneous results. First, we show that the CDN that they use to calculate the coreness of classes is not very accurate, neglecting many important types of dependency relations between classes such as method call relation, access relation, and instantiates relation. Second, they trained a Logistic Regression model using the scikit-learn framework to predict the probability of a specific class to be buggy. It is actually an L2 regularized Logistic Regression model, which is dependent on the scale of the features. But they neglected to normalize the features, making the obtained results erroneous. Finally, the number of execution times (viz. 10 times in the paper of Qu et al.) they used to reduce the bias caused by the randomness (viz. random split of instances and the process to handle class-imbalance problem) in the experiments is too small to ensure that the obtained results converge to stable values; but they failed to signify the precision level of their results for comparison. In this comment, we provide solutions to the problems by using i) an improved CDN (ICDN) to represent the structure of software systems, ii) the z-score method to normalize the features, and iii) an adaptive mechanism to determine the number of execution times. In the experiments, we find that Qu et al.'s approach based on the Logistic Regression model does not perform significantly better than the state-of-the-art approach Ree, which is inconsistent with the conclusion in Qu et al.'s work. We also observe that replacing CDN with ICDN does improve the performance of Qu et al.'s approach.","1939-3520","","10.1109/TSE.2022.3140599","Natural Science Foundation of Zhejiang Province(grant numbers:LY22F020007); National Natural Science Foundation of China(grant numbers:62032010,61832014); Key R&D Program of Zhejiang Province(grant numbers:2019C01004,2019C03123); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9733807","Effort-aware bug prediction;coreness;  $k$   k     -core;class dependency network;complex network","Computer bugs;Logistics;Predictive models;Mathematical models;Testing;Software systems;Codes","","10","","17","IEEE","14 Mar 2022","","","IEEE","IEEE Journals"
"CBUA: A Probabilistic, Predictive, and Practical Approach for Evaluating Test Suite Effectiveness","P. Zhang; Y. Li; W. Ma; Y. Yang; L. Chen; H. Lu; Y. Zhou; B. Xu","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu, China","IEEE Transactions on Software Engineering","15 Mar 2022","2022","48","3","1067","1096","Knowing the effectiveness of a test suite is essential for many activities such as assessing the test adequacy of code and guiding the generation of new test cases. Mutation testing is a commonly used defect injection technique for evaluating the effectiveness of a test suite. However, it is usually computationally expensive, as a large number of mutants (buggy versions) are needed to be generated from a production code under test and executed against the test suite. In order to reduce the expensive testing cost, recent studies proposed to use supervised models to predict the effectiveness of a test suite without executing the test suite against the mutants. Nonetheless, the training of such a supervised model requires labeled data, which still depends on the costly mutant execution. Furthermore, existing models are based on traditional supervised learning techniques, which assume that the training and testing data come from the same distribution. But, in practice, software systems are subject to considerable concept drifts, i.e., the same distribution assumption usually does not hold. This can lead to inaccurate predictions of a learned supervised model on the target code as time progresses. To tackle these problems, in this paper, we propose a Coverage-Based Unsupervised Approach (CBUA) for evaluating the effectiveness of a test suite. Given a production code under test, the corresponding mutants, and a test suite, CBUA first collects the coverage information of the mutated statements in the target production code under the execution of the test suite. Then, CBUA employs coverage to estimate the probability of each mutant being alive. As such, a mutation score is computed to evaluate the test suite effectiveness and the predicted labels (i.e., killed or alive) are obtained. The whole process only requires a one-time execution of the test suite against the target production code, without involving any mutant execution and any training data. CBUA can ensure the score monotonicity property (i.e., adding test cases to a test suite does not decrease its mutation score), which may be violated by a supervised approach. The experimental results show that CBUA is very competitive with the state-of-the-art supervised approaches in prediction accuracy. In particular, CBUA is shown to be more effective in finding mutants that are covered but not killed by a test suite, which is helpful in identifying the weaknesses in the current test suite and generating new test cases accordingly. Since CBUA is an easy-to-implement approach with a low cost, we suggest that it should be used as a baseline approach for comparison when any novel prediction approach is proposed in future studies.","1939-3520","","10.1109/TSE.2020.3010361","National Key Research and Development Program of China(grant numbers:2018YFB1003901); National Natural Science Foundation of China(grant numbers:61772259,61872177,61832009,61772263); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9144443","Effectiveness;test suites;coverage;unsupervised model;mutation testing","Testing;Predictive models;Production;Data models;Computational modeling;Training;Training data","","8","","54","IEEE","20 Jul 2020","","","IEEE","IEEE Journals"
"Sequential Model Optimization for Software Effort Estimation","T. Xia; R. Shu; X. Shen; T. Menzies","Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA","IEEE Transactions on Software Engineering","14 Jun 2022","2022","48","6","1994","2009","Many methods have been proposed to estimate how much effort is required to build and maintain software. Much of that research tries to recommend a single method – an approach that makes the dubious assumption that one method can handle the diversity of software project data. To address this drawback, we apply a configuration technique called “ROME” (Rapid Optimizing Methods for Estimation), which uses sequential model-based optimization (SMO) to find what configuration settings of effort estimation techniques work best for a particular data set. We test this method using data from 1161 traditional waterfall projects and 120 contemporary projects (from GitHub). In terms of magnitude of relative error and standardized accuracy, we find that ROME achieves better performance than the state-of-the-art methods for both traditional waterfall and contemporary projects. In addition, we conclude that we should not recommend one method for estimation. Rather, it is better to search through a wide range of different methods to find what works best for the local data. To the best of our knowledge, this is the largest effort estimation experiment yet attempted and the only one to test its methods on traditional waterfall and contemporary projects.","1939-3520","","10.1109/TSE.2020.3047072","National Science Foundation(grant numbers:#1703487); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9307246","Effort estimation;COCOMO;hyperparameter tuning;regression trees;sequential model optimization","Estimation;Software;Tools;Optimization;Data models;Task analysis;Mathematical model","","8","","82","IEEE","24 Dec 2020","","","IEEE","IEEE Journals"
"Pride: Prioritizing Documentation Effort Based on a PageRank-Like Algorithm and Simple Filtering Rules","W. Pan; H. Ming; D. -K. Kim; Z. Yang","School of Computer Science and Information Engineering, Zhejiang Gongshang University, Hangzhou, Zhejiang, China; School of Engineering and Computer Science, Oakland University, Rochester, MI, USA; School of Engineering and Computer Science, Oakland University, Rochester, MI, USA; School of Computer Science, Xi’an Jiaotong University and GuardStrike Inc., Xi’an, Shaanxi, China","IEEE Transactions on Software Engineering","14 Mar 2023","2023","49","3","1118","1151","Code documentation can be helpful in many software quality assurance tasks. However, due to resource constraints (e.g., time, human resources, and budget), programmers often cannot document their work completely and timely. In the literature, two approaches (one is supervised and the other is unsupervised) have been proposed to prioritize documentation effort to ensure the most important classes to be documented first. However, both of them contain several limitations. The supervised approach overly relies on a difficult-to-obtain labeled data set and has high computation cost. The unsupervised one depends on a graph representation of the software structure, which is inaccurate since it neglects many important couplings between classes. In this paper, we propose an improved approach, named Pride, to prioritize documentation effort. First, Pride uses a weighted directed class coupling network to precisely describe classes and their couplings. Second, we propose a PageRank-like algorithm to quantify the importance of classes in the whole class coupling network. Third, we use a set of software metrics to quantify source code complexity and further propose a simple but easy-to-operate filtering rule. Fourth, we sort all the classes according to their importance in descending order and use the filtering rule to filter out unimportant classes. Finally, a threshold $k$k is utilized, and the top-$k$k% ranked classes are the identified important classes to be documented first. Empirical results on a set of nine software systems show that, according to the average ranking of the Friedman test, Pride is superior to the existing approaches in the whole data set.","1939-3520","","10.1109/TSE.2022.3171469","Natural Science Foundation of Zhejiang Province(grant numbers:LY22F020007); National Natural Science Foundation of China(grant numbers:62032010,61832014); Key R&D Program of Zhejiang Province(grant numbers:2019C01004,2019C03123); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9765699","Code documentation;program comprehension;software maintenance;PageRank;software metrics","Codes;Documentation;Couplings;Software;Software metrics;Java;Task analysis","","8","","70","IEEE","29 Apr 2022","","","IEEE","IEEE Journals"
"Active Learning of Discriminative Subgraph Patterns for API Misuse Detection","H. J. Kang; D. Lo","School of Information Systems, Singapore Management University, Singapore, Singapore; School of Information Systems, Singapore Management University, Singapore, Singapore","IEEE Transactions on Software Engineering","16 Aug 2022","2022","48","8","2761","2783","A common cause of bugs and vulnerabilities are the violations of usage constraints associated with Application Programming Interfaces (APIs). API misuses are common in software projects, and while there have been techniques proposed to detect such misuses, studies have shown that they fail to reliably detect misuses while reporting many false positives. One limitation of prior work is the inability to reliably identify correct patterns of usage. Many approaches confuse a usage pattern's frequency for correctness. Due to the variety of alternative usage patterns that may be uncommon but correct, anomaly detection-based techniques have limited success in identifying misuses. We address these challenges and propose ALP (Actively Learned Patterns), reformulating API misuse detection as a classification problem. After representing programs as graphs, ALP mines discriminative subgraphs. While still incorporating frequency information, through limited human supervision, we reduce the reliance on the assumption relating frequency and correctness. The principles of active learning are incorporated to shift human attention away from the most frequent patterns. Instead, ALP samples informative and representative examples while minimizing labeling effort. In our empirical evaluation, ALP substantially outperforms prior approaches on both MUBench, an API Misuse benchmark, and a new dataset that we constructed from real-world software projects.","1939-3520","","10.1109/TSE.2021.3069978","National Research Foundation Singapore; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9392340","API-Misuse detection;discriminative subgraph mining;graph classification;active learning","Detectors;Software development management;Java;Tools;Software;Computer bugs;Ciphers","","7","","103","IEEE","31 Mar 2021","","","IEEE","IEEE Journals"
"Mithra: Anomaly Detection as an Oracle for Cyberphysical Systems","A. Afzal; C. Le Goues; C. S. Timperley","School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA","IEEE Transactions on Software Engineering","11 Nov 2022","2022","48","11","4535","4552","Testing plays an essential role in ensuring the safety and quality of cyberphysical systems (CPSs). One of the main challenges in automated and software-in-the-loop simulation testing of CPSs is defining effective oracles that can check that a given system conforms to expectations of desired behavior. Manually specifying such oracles can be tedious, complex, and error-prone, and so techniques for automatically learning oracles are attractive. Characteristics of CPSs, such as limited or no access to source code, behavior that is non-deterministic and sensitive to noise, and that the system may respond differently to input based on its context introduce considerable challenges for automated oracle learning. We present Mithra, a novel, unsupervised oracle learning technique for CPSs that operates on existing telemetry data. It uses a three-step multivariate time series clustering to discover the set of unique, correct behaviors for a CPS, which it uses to construct robust oracles. We instantiate our proposed technique for ArduPilot, a popular, open-source autopilot software. On a set of 24 bugs, we show that Mithra effectively identifies buggy executions with few false positives and outperforms AR-SI, a state-of-the-art CPS oracle learning technique. We demonstrate Mithra’s wider applicability by applying it to an autonomous racer built for the Robot Operating System.","1939-3520","","10.1109/TSE.2021.3120680","Air Force Research Laboratory(grant numbers:#FA8750- 15-2-0075); Defense Advanced Research Projects Agency(grant numbers:#FA8750-16-2-0042,NSF-1563797); Air Force Research Laboratory(grant numbers:19-PAF00747); National Science Foundation(grant numbers:#CCF-1750116); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9576615","Robotics and autonomous systems;cyberphysical systems testing;anomaly detection;oracle learning;clustering;Mithra","Computer bugs;Codes;Testing;Telemetry;Splines (mathematics);Sensors;Sensor systems","","6","","120","IEEE","15 Oct 2021","","","IEEE","IEEE Journals"
"Learning Approximate Execution Semantics From Traces for Binary Function Similarity","K. Pei; Z. Xuan; J. Yang; S. Jana; B. Ray","Columbia University, New York, NY, USA; Purdue University, West Lafayette, IN, USA; Columbia University, New York, NY, USA; Columbia University, New York, NY, USA; Columbia University, New York, NY, USA","IEEE Transactions on Software Engineering","18 Apr 2023","2023","49","4","2776","2790","Detecting semantically similar binary functions – a crucial capability with broad security usages including vulnerability detection, malware analysis, and forensics – requires understanding function behaviors and intentions. This task is challenging as semantically similar functions can be compiled to run on different architectures and with diverse compiler optimizations or obfuscations. Most existing approaches match functions based on syntactic features without understanding the functions’ execution semantics. We present Trex, a transfer-learning-based framework, to automate learning approximate execution semantics explicitly from functions’ traces collected via forced-execution (i.e., by violating the control flow semantics) and transfer the learned knowledge to match semantically similar functions. While it is known that forced-execution traces are too imprecise to be directly used to detect semantic similarity, our key insight is that these traces can instead be used to teach an ML model approximate execution semantics of diverse instructions and their compositions. We thus design a pretraining task, which trains the model to learn approximate execution semantics from the two modalities (i.e., forced-executed code and traces) of the function. We then finetune the pretrained model to match semantically similar functions. We evaluate Trex on 1,472,066 functions from 13 popular software projects, compiled to run on 4 architectures (x86, x64, ARM, and MIPS), and with 4 optimizations (O0-O3) and 5 obfuscations. Trex outperforms the state-of-the-art solutions by 7.8%, 7.2%, and 14.3% in cross-architecture, optimization, and obfuscation function matching, respectively, while running 8× faster. Ablation studies suggest that the pretraining significantly boosts the function matching performance, underscoring the importance of learning execution semantics. Our case studies demonstrate the practical use-cases of Trex – on 180 real-world firmware images, Trex uncovers 14 vulnerabilities not disclosed by previous studies. We release the code and dataset of Trex at https://github.com/CUMLSec/trex.","1939-3520","","10.1109/TSE.2022.3231621","National Science Foundation(grant numbers:CCF-18-45893,CCF-18-22965,CCF-16-19123,CNS-18-42456,CNS-18-01426,CNS-16-18771,CNS-16-17670,CNS-15-64055,CNS-15-63843); ONR(grant numbers:N00014-17-1-2010,N00014-16-1-2263,N00014-17-1-2788); NSF CAREER; ARO Young Investigator; Google Faculty Fellowship; JP Morgan Faculty Research Award; DiDi Faculty Research Award; Google Cloud; Capital One Research; Amazon Web Services; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10002189","Binary analysis;large language models;software security","Semantics;Task analysis;Computer architecture;Optimization;Codes;Behavioral sciences;Computational modeling","","6","","100","IEEE","28 Dec 2022","","","IEEE","IEEE Journals"
"Enhancing Dynamic Symbolic Execution by Automatically Learning Search Heuristics","S. Cha; S. Hong; J. Bak; J. Kim; J. Lee; H. Oh","Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea; Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea; Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea; Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea; Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea; Department of Computer Science and Engineering, Sungkyunkwan University, Suwon, South Korea","IEEE Transactions on Software Engineering","16 Sep 2022","2022","48","9","3640","3663","We present a technique to automatically generate search heuristics for dynamic symbolic execution. A key challenge in dynamic symbolic execution is how to effectively explore the program's execution paths to achieve high code coverage in a limited time budget. Dynamic symbolic execution employs a search heuristic to address this challenge, which favors exploring particular types of paths that are most likely to maximize the final coverage. However, manually designing a good search heuristic is nontrivial and typically ends up with suboptimal and unstable outcomes. The goal of this paper is to overcome this shortcoming of dynamic symbolic execution by automatically learning search heuristics. We define a class of search heuristics, namely a parametric search heuristic, and present an algorithm that efficiently finds an optimal heuristic for each subject program. Experimental results with industrial-strength symbolic execution tools (e.g., KLEE) show that our technique can successfully generate search heuristics that significantly outperform existing manually-crafted heuristics in terms of branch coverage and bug-finding.","1939-3520","","10.1109/TSE.2021.3101870","Samsung Research Funding & Incubation Center of Samsung Electronics(grant numbers:SRFC-IT1701-51); Institute of Information & Communications Technology Planning & Evaluation; Ministry of Science and ICT, South Korea(grant numbers:2020-0-01337); ICT Creative Consilience program(grant numbers:IITP-2021-2020-0-01819); Institute for Information & communications Technology Planning & Evaluation; National Research Foundation of Korea(grant numbers:NRF-2021R1C1C2006410); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9507083","Dynamic symbolic execution;concolic testing;execution-generated testing;search heuristics;software testing","Testing;Heuristic algorithms;Tools;Software testing;Search problems;Open source software;Software algorithms","","5","","78","IEEE","4 Aug 2021","","","IEEE","IEEE Journals"
"Automatically ‘Verifying’ Discrete-Time Complex Systems through Learning, Abstraction and Refinement","J. Wang; J. Sun; S. Qin; C. Jegourel","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Singapore University of Technology and Design, Singapore; School of Computing, Media and the Arts, Teesside University, Middlesbrough, United Kingdom; Singapore University of Technology and Design, Singapore","IEEE Transactions on Software Engineering","8 Jan 2021","2021","47","1","189","203","Precisely modeling complex systems like cyber-physical systems is challenging, which often renders model-based system verification techniques like model checking infeasible. To overcome this challenge, we propose a method called LAR to automatically `verify' such complex systems through a combination of learning, abstraction and refinement from a set of system log traces. We assume that log traces and sampling frequency are adequate to capture `enough' behaviour of the system. Given a safety property and the concrete system log traces as input, LAR automatically learns and refines system models, and produces two kinds of outputs. One is a counterexample with a bounded probability of being spurious. The other is a probabilistic model based on which the given property is `verified'. The model can be viewed as a proof obligation, i.e., the property is verified if the model is correct. It can also be used for subsequent system analysis activities like runtime monitoring or model-based testing. Our method has been implemented as a self-contained software toolkit. The evaluation on multiple benchmark systems as well as a real-world water treatment system shows promising results.","1939-3520","","10.1109/TSE.2018.2886898","National Natural Science Foundation of China(grant numbers:61772347); Science and Technology Foundation of Shenzhen City(grant numbers:JCYJ20170302153712968); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8576657","Verification;model learning;abstraction refinement;cyber-physical system","Probabilistic logic;Model checking;Analytical models;Safety;Complex systems;System analysis and design","","3","","59","IEEE","14 Dec 2018","","","IEEE","IEEE Journals"
"Invalidator: Automated Patch Correctness Assessment Via Semantic and Syntactic Reasoning","T. Le-Cong; D. -M. Luong; X. B. D. Le; D. Lo; N. -H. Tran; B. Quang-Huy; Q. -T. Huynh","School of Computing and Information Systems, The University of Melbourne, Parkville, VIC, Australia; School of Information and Communication Technology, Hanoi University of Science and Technology, Ha Noi, Vietnam; School of Computing and Information Systems, The University of Melbourne, Parkville, VIC, Australia; School of Computing and Information Systems, Singapore Management University, Singapore; School of Information and Communication Technology, Hanoi University of Science and Technology, Ha Noi, Vietnam; School of Information and Communication Technology, Hanoi University of Science and Technology, Ha Noi, Vietnam; School of Information and Communication Technology, Hanoi University of Science and Technology, Ha Noi, Vietnam","IEEE Transactions on Software Engineering","13 Jun 2023","2023","49","6","3411","3429","Automated program repair (APR) faces the challenge of test overfitting, where generated patches pass validation tests but fail to generalize. Existing methods for patch assessment involve generating new tests or manual inspection, which can be time-consuming or biased. In this paper, we propose a novel technique, Invalidator, to automatically assess the correctness of APR-generated patches via semantic and syntactic reasoning. Invalidator leverages program invariants to reason about program semantics while also capturing program syntax through language semantics learned from a large code corpus using a pre-trained language model. Given a buggy program and the developer-patched program, Invalidator infers likely invariants on both programs. Then, Invalidator determines that an APR-generated patch overfits if: (1) it violates correct specifications or (2) maintains erroneous behaviors from the original buggy program. In case our approach fails to determine an overfitting patch based on invariants, Invalidator utilizes a trained model from labeled patches to assess patch correctness based on program syntax. The benefit of Invalidator is threefold. First, Invalidator leverages both semantic and syntactic reasoning to enhance its discriminative capability. Second, Invalidator does not require new test cases to be generated, but instead only relies on the current test suite and uses invariant inference to generalize program behaviors. Third, Invalidator is fully automated. Experimental results demonstrate that Invalidator outperforms existing methods in terms of Accuracy and F-measure, correctly identifying 79% of overfitting patches and detecting 23% more overfitting patches than the best baseline.","1939-3520","","10.1109/TSE.2023.3255177","Australian Research Council(grant numbers:DE220101057); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10066209","Automated patch correctness assessment;automated program repair;code representations;overfitting problem;program invariants","Syntactics;Semantics;Maintenance engineering;Cognition;Manuals;Codes;Source coding","","2","","79","IEEE","10 Mar 2023","","","IEEE","IEEE Journals"
"Improving Cross-Language Code Clone Detection via Code Representation Learning and Graph Neural Networks","N. Mehrotra; A. Sharma; A. Jindal; R. Purandare","Department of Computer Science Engineering, IIIT Delhi, Delhi, India; Department of Computer Science Engineering, IIIT Delhi, Delhi, India; Department of Computer Science Engineering, IIIT Delhi, Delhi, India; University of Nebraska–Lincoln, Lincoln, NE, USA","IEEE Transactions on Software Engineering","16 Nov 2023","2023","49","11","4846","4868","Code clone detection is an important aspect of software development and maintenance. The extensive research in this domain has helped reduce the complexity and increase the robustness of source code, thereby assisting bug detection tools. However, the majority of the clone detection literature is confined to a single language. With the increasing prevalence of cross-platform applications, functionality replication across multiple languages is common, resulting in code fragments having similar functionality but belonging to different languages. Since such clones are syntactically unrelated, single language clone detection tools are not applicable in their case. In this article, we propose a semi-supervised deep learning-based tool Rubhus, capable of detecting clones across different programming languages. Rubhus uses the control and data flow enriched abstract syntax trees (ASTs) of code fragments to leverage their syntactic and structural information and then applies graph neural networks (GNNs) to extract this information for the task of clone detection. We demonstrate the effectiveness of our proposed system through experiments conducted over datasets consisting of Java, C, and Python programs and evaluate its performance in terms of precision, recall, and F1 score. Our results indicate that Rubhus outperforms the state-of-the-art cross-language clone detection tools.","1939-3520","","10.1109/TSE.2023.3311796","Department of Science and Technology (DST) (India); Science and Engineering Research Board (SERB); Confederation of Indian Industry (CII); Infosys Center for Artificial Intelligence at IIIT-Delhi; Nucleus Software Exports Ltd; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10242168","Program representation learning;cross-language code clone detection;graph-based neural networks;abstract syntax trees","Codes;Cloning;Syntactics;Semantics;Java;Task analysis;Source coding","","1","","76","IEEE","6 Sep 2023","","","IEEE","IEEE Journals"
"Accelerating Finite State Machine-Based Testing Using Reinforcement Learning","U. C. Türker; R. M. Hierons; K. El-Fakih; M. R. Mousavi; I. Y. Tyukin","School of Computing and Communications, Lancaster University, Lancaster, U.K.; Department of Computer Science, The University of Sheffield, Sheffield, U.K.; Department of Computer Science and Engineering, American University of Sharjah, University City, UAE; Department of Informatics, King’s College London, London, U.K.; Department of Mathematics, King’s College London, London, U.K.","IEEE Transactions on Software Engineering","18 Mar 2024","2024","50","3","574","597","Testing is a crucial phase in the development of complex systems, and this has led to interest in automated test generation techniques based on state-based models. Many approaches use models that are types of finite state machine (FSM). Corresponding test generation algorithms typically require that certain test components, such as reset sequences (RSs) and preset distinguishing sequences (PDSs), have been produced for the FSM specification. Unfortunately, the generation of RSs and PDSs is computationally expensive, and this affects the scalability of such FSM-based test generation algorithms. This paper addresses this scalability problem by introducing a reinforcement learning framework: the $\mathcal{Q}$Q-Graph framework for MBT. We show how this framework can be used in the generation of RSs and PDSs and consider both (potentially partial) timed and untimed models. The proposed approach was evaluated using three types of FSMs: randomly generated FSMs, FSMs from a benchmark, and an FSM of an Engine Status Manager for a printer. In experiments, the proposed approach was much faster and used much less memory than the state-of-the-art methods in computing PDSs and RSs.","1939-3520","","10.1109/TSE.2024.3358416","UKRI Trustworthy Autonomous Systems Node in Verifiability(grant numbers:EP/V026801/2); EPSRC: RoboTest: Systematic Model-Based Testing and Simulation of Mobile Autonomous Robots(grant numbers:EP/R025134/1); Security Lancaster(grant numbers:IRL1032 Poison Attack Mitigation); AUS(grant numbers:FRG23-R-E39); EPSRC project on Verified Simulation for Large Quantum Systems (VSL-Q)(grant numbers:EP/Y005244/1); EPSRC project on Robust and Reliable Quantum Computing (RoaRQ), Investigation 009 Model-based monitoring and calibration of quantum computations (ModeMCQ)(grant numbers:EP/W032635/1); King’s College London(grant numbers:King’s Quantum); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10414288","Finite state machines;reset sequences;state identification sequences;reinforcement learning;Q-value function;software engineering/software/program verification;software engineering/test design;software engineering/testing and debugging","Test pattern generators;Scalability;Graphics processing units;Automata;Software systems;Engines;Real-time systems","","","","86","IEEE","25 Jan 2024","","","IEEE","IEEE Journals"
"Graph-of-Code: Semantic Clone Detection Using Graph Fingerprints","E. A. Alhazami; A. M. Sheneamer","Faculty of Computer Science, Jazan University, Jazan, Saudi Arabia; Faculty of Computer Science, Jazan University, Jazan, Saudi Arabia","IEEE Transactions on Software Engineering","14 Aug 2023","2023","49","8","3972","3988","The code clone detection issue has been researched using a number of explicit factors based on the tokens and contents and found effective results. However, exposing code contents may be an impractical option because of privacy and security factors. Moreover, the lack of scalability of past methods is an important challenge. The code flow states can be inferred by code structure and implicitly represented using empirical graphs. The assumption is that modelling of the code clone detection problem can be achieved without the content of the codes being revealed. Here, a Graph-of-Code concept for the code clone detection problem is introduced, which represents codes into graphs. While Graph-of-Code provides structural properties and quantification of its characteristics, it can exclude code contents or tokens to identify the clone type. The aim is to evaluate the impact of graph-of-code structural properties on the performance of code clone detection. This work employs a feature extraction-based approach for unlabelled graphs. The approach generates a “Graph Fingerprint” which represents different topological feature levels. The results of code clone detection indicate that code structure has a significant role in detecting clone types. We found different GoC-models outperform others. The models achieve between 96% to 99% in detecting code clones based on recall, precision, and F1-Score. The GoC approach is capable in detecting code clones with scalable dataset and with preserving codes privacy.","1939-3520","","10.1109/TSE.2023.3276780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125077","Code clones;software clones;semantic clones;graph-of-code;graph properties","Codes;Cloning;Semantics;Software systems;Fingerprint recognition;Feature extraction;Source coding","","","","86","IEEE","16 May 2023","","","IEEE","IEEE Journals"
